from,to,distance_km,predicted_flow,estimated_speed_kmh,travel_time_sec
26678,32450,0.0,800,53.86,30.0
26678,30154,0.002,800,53.86,30.13
26680,3126,0.02,800,53.86,31.35
26680,35717,0.023,800,53.86,31.54
26683,35560,0.008,800,53.86,30.51
26683,54292,0.024,800,53.86,31.6
26691,5654,0.0,800,53.86,30.0
26691,38565,0.0,800,53.86,30.0
26693,21831,0.027,800,53.86,31.81
26693,21776,0.027,800,53.86,31.83
26696,37596,0.036,800,53.86,32.4
26696,5554,0.05,800,53.86,33.34
26702,15953,0.0,800,53.86,30.0
26702,22569,0.031,800,53.86,32.07
26707,45537,0.0,800,53.86,30.0
26707,29763,0.019,800,53.86,31.26
26716,47484,0.0,800,53.86,30.0
26716,16364,0.082,800,53.86,35.46
26725,44108,0.001,800,53.86,30.08
26725,38901,0.002,800,53.86,30.11
26730,39994,0.03,800,53.86,32.0
26730,39193,0.047,800,53.86,33.14
26732,26732,0.0,800,53.86,30.0
26732,9617,0.0,800,53.86,30.0
26737,31000,0.021,800,53.86,31.43
26737,27728,0.021,800,53.86,31.43
26742,13743,0.014,800,53.86,30.97
26742,31750,0.014,800,53.86,30.97
26748,43546,0.011,800,53.86,30.76
26748,4580,0.054,800,53.86,33.63
26762,17871,0.0,800,53.86,30.0
26762,1977,0.027,800,53.86,31.79
26763,37987,0.001,800,53.86,30.08
26763,34426,0.099,800,53.86,36.64
26768,9900,0.001,800,53.86,30.1
26768,48401,0.019,800,53.86,31.24
26769,37508,0.025,800,53.86,31.7
26769,36253,0.039,800,53.86,32.6
26771,21850,0.0,800,53.86,30.0
26771,37504,0.026,800,53.86,31.76
26775,7159,0.0,800,53.86,30.0
26775,554,0.0,800,53.86,30.0
26781,20605,0.01,800,53.86,30.65
26781,40299,0.012,800,53.86,30.79
26785,26785,0.0,800,53.86,30.0
26785,56450,0.01,800,53.86,30.66
26820,36915,0.002,800,53.86,30.15
26820,9901,0.019,800,53.86,31.29
26821,32636,0.0,800,53.86,30.0
26821,25683,0.0,800,53.86,30.0
26825,13089,0.0,800,53.86,30.0
26825,22807,0.0,800,53.86,30.0
26848,52693,0.0,800,53.86,30.0
26848,54396,0.0,800,53.86,30.0
26854,53080,0.0,800,53.86,30.0
26854,26854,0.0,800,53.86,30.0
26862,26862,0.0,800,53.86,30.0
26862,51505,0.0,800,53.86,30.0
26863,26863,0.0,800,53.86,30.0
26863,5284,0.0,800,53.86,30.0
26865,4851,0.0,800,53.86,30.0
26865,17336,0.0,800,53.86,30.02
26875,28245,0.0,800,53.86,30.0
26875,8802,0.0,800,53.86,30.0
26877,26877,0.0,800,53.86,30.0
26877,7328,0.032,800,53.86,32.17
26886,51943,0.0,800,53.86,30.0
26886,20917,0.0,800,53.86,30.0
26898,17584,0.014,800,53.86,30.91
26898,33934,0.016,800,53.86,31.09
26900,51018,0.004,800,53.86,30.29
26900,42414,0.004,800,53.86,30.29
26903,20917,0.027,800,53.86,31.77
26903,51943,0.027,800,53.86,31.77
26909,45184,0.0,800,53.86,30.0
26909,15927,0.071,800,53.86,34.75
26910,45793,0.0,800,53.86,30.0
26910,21696,0.006,800,53.86,30.39
26914,49923,0.036,800,53.86,32.41
26914,57683,0.031,800,53.86,32.06
26921,27879,0.037,800,53.86,32.5
26921,3399,0.158,800,53.86,40.53
26925,37208,0.0,800,53.86,30.0
26925,26925,0.0,800,53.86,30.0
26934,26934,0.0,800,53.86,30.0
26934,17597,0.002,800,53.86,30.15
26948,12658,0.0,800,53.86,30.0
26948,11392,0.0,800,53.86,30.0
26953,26953,0.0,800,53.86,30.0
26953,45706,0.0,800,53.86,30.0
26981,47934,0.0,800,53.86,30.0
26981,2886,0.076,800,53.86,35.08
26986,26986,0.0,800,53.86,30.0
26986,34076,0.029,800,53.86,31.96
27000,11305,0.0,800,53.86,30.0
27000,11835,0.0,800,53.86,30.0
31001,44583,0.018,800,53.86,31.24
31001,42260,0.073,800,53.86,34.87
31003,15106,0.032,800,53.86,32.12
31003,52457,0.061,800,53.86,34.06
31015,21103,0.008,800,53.86,30.55
31015,21009,0.008,800,53.86,30.55
31023,54335,0.0,800,53.86,30.0
31023,12387,0.337,800,53.86,52.52
31046,7328,0.036,800,53.86,32.42
31046,26877,0.069,800,53.86,34.59
31108,31108,0.0,800,53.86,30.0
31108,38580,0.018,800,53.86,31.21
31112,7667,0.0,800,53.86,30.0
31112,21349,0.012,800,53.86,30.81
31173,35851,0.013,800,53.86,30.88
31173,36933,0.046,800,53.86,33.07
31180,25070,0.007,800,53.86,30.45
31180,36942,0.045,800,53.86,33.0
31182,12017,0.001,800,53.86,30.03
31182,22410,0.001,800,53.86,30.03
31184,24700,0.021,800,53.86,31.39
31184,20907,0.038,800,53.86,32.52
31217,3968,0.039,800,53.86,32.59
31217,43725,0.041,800,53.86,32.71
31224,8988,0.056,800,53.86,33.76
31224,9916,0.11,800,53.86,37.36
31225,37251,0.021,800,53.86,31.4
31225,15728,0.032,800,53.86,32.17
31228,22190,0.004,800,53.86,30.3
31228,11205,0.006,800,53.86,30.42
31238,11807,0.0,800,53.86,30.01
31238,13099,0.019,800,53.86,31.3
31239,19802,0.0,800,53.86,30.0
31239,13434,0.0,800,53.86,30.0
31244,22396,0.0,800,53.86,30.0
31244,31244,0.0,800,53.86,30.0
31249,34241,0.007,800,53.86,30.46
31249,18269,0.007,800,53.86,30.46
31256,31256,0.0,800,53.86,30.0
31256,5443,0.017,800,53.86,31.17
31270,8468,0.0,800,53.86,30.0
31270,14935,0.04,800,53.86,32.71
31274,53789,0.0,800,53.86,30.0
31274,39472,0.012,800,53.86,30.77
31281,56504,0.029,800,53.86,31.93
31281,54779,0.029,800,53.86,31.93
31288,31771,0.024,800,53.86,31.59
31288,28923,0.114,800,53.86,37.65
31305,14912,0.016,800,53.86,31.05
31305,16816,0.027,800,53.86,31.78
31316,43661,0.018,800,53.86,31.18
31316,13472,0.029,800,53.86,31.91
31322,15612,0.015,800,53.86,30.97
31322,31861,0.292,800,53.86,49.5
31323,32303,0.007,800,53.86,30.45
31323,7470,0.284,800,53.86,49.0
31338,53331,0.104,800,53.86,36.97
31338,13786,0.128,800,53.86,38.55
31339,37534,0.034,800,53.86,32.27
31339,23670,0.062,800,53.86,34.12
31359,15140,0.026,800,53.86,31.75
31359,21787,0.036,800,53.86,32.43
31362,2241,0.03,800,53.86,32.0
31362,3225,0.051,800,53.86,33.38
31368,14813,0.031,800,53.86,32.04
31368,30488,0.088,800,53.86,35.87
31377,36085,0.046,800,53.86,33.11
31377,37542,0.046,800,53.86,33.11
31380,7031,0.043,800,53.86,32.86
31380,51521,0.219,800,53.86,44.62
31383,7491,0.026,800,53.86,31.77
31383,23416,0.063,800,53.86,34.18
31388,9296,0.051,800,53.86,33.39
31388,34990,0.067,800,53.86,34.49
31391,7121,0.035,800,53.86,32.32
31391,7239,0.092,800,53.86,36.14
31400,41093,0.013,800,53.86,30.88
31400,11583,0.013,800,53.86,30.88
31408,37547,0.002,800,53.86,30.11
31408,4588,0.181,800,53.86,42.12
31411,9103,0.005,800,53.86,30.33
31411,44595,0.041,800,53.86,32.71
31414,11077,0.066,800,53.86,34.44
31414,29126,0.15,800,53.86,40.01
31420,45885,0.009,800,53.86,30.62
31420,20406,0.016,800,53.86,31.09
31425,644,0.02,800,53.86,31.31
31425,11923,0.034,800,53.86,32.28
31429,11979,0.023,800,53.86,31.57
31429,19676,0.046,800,53.86,33.09
31442,41018,0.033,800,53.86,32.22
31442,38196,0.044,800,53.86,32.92
31456,25327,0.009,800,53.86,30.6
31456,9987,0.011,800,53.86,30.74
31461,14959,0.009,800,53.86,30.62
31461,50108,0.179,800,53.86,41.95
31463,11896,0.018,800,53.86,31.19
31463,7753,0.232,800,53.86,45.53
31469,12113,0.019,800,53.86,31.3
31469,1853,0.049,800,53.86,33.3
31480,5363,0.061,800,53.86,34.05
31480,4544,0.063,800,53.86,34.22
31488,7470,0.001,800,53.86,30.08
31488,18749,0.231,800,53.86,45.45
31494,32736,0.021,800,53.86,31.38
31494,45783,0.079,800,53.86,35.29
31497,35575,0.055,800,53.86,33.66
31497,3963,0.069,800,53.86,34.63
31503,45885,0.019,800,53.86,31.29
31503,31420,0.029,800,53.86,31.91
31528,4014,0.0,800,53.86,30.03
31528,21587,0.004,800,53.86,30.28
31571,43150,0.045,800,53.86,33.0
31571,23495,0.045,800,53.86,33.0
31574,32728,0.0,800,53.86,30.0
31574,41593,0.044,800,53.86,32.93
31590,41717,0.0,800,53.86,30.0
31590,31590,0.0,800,53.86,30.0
31599,47972,0.0,800,53.86,30.0
31599,18666,0.0,800,53.86,30.0
31600,31600,0.0,800,53.86,30.0
31600,49530,0.001,800,53.86,30.05
31604,3995,0.0,800,53.86,30.0
31604,10958,0.02,800,53.86,31.32
31611,3399,0.036,800,53.86,32.43
31611,5229,0.052,800,53.86,33.49
31628,47562,0.068,800,53.86,34.52
31628,2480,0.074,800,53.86,34.96
31629,34157,0.007,800,53.86,30.46
31629,33592,0.007,800,53.86,30.46
31643,47292,0.0,800,53.86,30.0
31643,55521,0.0,800,53.86,30.0
31670,20999,0.0,800,53.86,30.0
31670,45230,0.014,800,53.86,30.94
31671,47291,0.047,800,53.86,33.16
31671,17082,0.139,800,53.86,39.29
31676,8104,0.008,800,53.86,30.53
31676,33596,0.024,800,53.86,31.61
31677,9483,0.003,800,53.86,30.18
31677,44306,0.007,800,53.86,30.44
31694,31694,0.0,800,53.86,30.0
31694,12386,0.0,800,53.86,30.0
31706,51700,0.012,800,53.86,30.78
31706,35530,0.033,800,53.86,32.22
31707,31707,0.0,800,53.86,30.0
31707,36746,0.198,800,53.86,43.23
31712,35274,0.014,800,53.86,30.91
31712,14743,0.036,800,53.86,32.4
31716,5654,0.0,800,53.86,30.0
31716,38565,0.0,800,53.86,30.0
31720,31720,0.0,800,53.86,30.0
31720,8377,0.081,800,53.86,35.4
31726,9460,0.0,800,53.86,30.0
31726,31726,0.0,800,53.86,30.0
31728,54298,0.0,800,53.86,30.0
31728,8774,0.055,800,53.86,33.64
31730,7599,0.046,800,53.86,33.1
31730,16036,0.052,800,53.86,33.49
31734,31734,0.0,800,53.86,30.0
31734,23667,0.0,800,53.86,30.0
31738,5057,0.0,800,53.86,30.0
31738,14786,0.056,800,53.86,33.74
31739,20084,0.017,800,53.86,31.17
31739,21150,0.018,800,53.86,31.18
31745,6237,0.0,800,53.86,30.0
31745,31745,0.0,800,53.86,30.0
31750,31750,0.0,800,53.86,30.0
31750,32457,0.014,800,53.86,30.97
31754,10809,0.027,800,53.86,31.83
31754,10670,0.027,800,53.86,31.83
31758,41052,0.012,800,53.86,30.78
31758,38208,0.012,800,53.86,30.78
31771,31288,0.024,800,53.86,31.59
31771,28923,0.091,800,53.86,36.06
31778,36448,0.003,800,53.86,30.23
31778,15138,0.004,800,53.86,30.24
31781,13119,0.0,800,53.86,30.0
31781,13670,0.0,800,53.86,30.0
31784,8724,0.003,800,53.86,30.2
31784,29071,0.014,800,53.86,30.97
31785,33281,0.046,800,53.86,33.1
31785,631,0.046,800,53.86,33.1
31794,5518,0.0,800,53.86,30.0
31794,6435,0.084,800,53.86,35.59
31798,29376,0.018,800,53.86,31.21
31798,8707,0.018,800,53.86,31.21
31799,10401,0.007,800,53.86,30.48
31799,28923,0.033,800,53.86,32.22
31801,12673,0.0,800,53.86,30.0
31801,11725,0.08,800,53.86,35.36
31818,10886,0.0,800,53.86,30.0
31818,21086,0.0,800,53.86,30.0
31820,55674,0.0,800,53.86,30.0
31820,37745,0.0,800,53.86,30.0
31835,27381,0.0,800,53.86,30.0
31835,51396,0.0,800,53.86,30.0
31851,39464,0.006,800,53.86,30.4
31851,36662,0.011,800,53.86,30.73
31856,2584,0.016,800,53.86,31.08
31856,53331,0.122,800,53.86,38.14
31861,14464,0.015,800,53.86,31.01
31861,15997,0.186,800,53.86,42.4
31866,13842,0.024,800,53.86,31.59
31866,31856,0.198,800,53.86,43.2
31898,50696,0.003,800,53.86,30.23
31898,50698,0.044,800,53.86,32.93
31901,14817,0.022,800,53.86,31.47
31901,32608,0.033,800,53.86,32.18
31902,14371,0.016,800,53.86,31.07
31902,28528,0.043,800,53.86,32.85
31903,13556,0.01,800,53.86,30.64
31903,9222,0.107,800,53.86,37.18
31905,35886,0.008,800,53.86,30.51
31905,12191,0.014,800,53.86,30.94
31924,14219,0.027,800,53.86,31.82
31924,52034,0.05,800,53.86,33.32
31935,11176,0.005,800,53.86,30.33
31935,12298,0.199,800,53.86,43.3
31941,3824,0.053,800,53.86,33.52
31941,48784,0.148,800,53.86,39.91
31954,33954,0.053,800,53.86,33.52
31954,18818,0.053,800,53.86,33.52
31960,14252,0.007,800,53.86,30.46
31960,14181,0.097,800,53.86,36.51
31970,14730,0.008,800,53.86,30.51
31970,2336,0.07,800,53.86,34.67
31975,32919,0.002,800,53.86,30.11
31975,2676,0.053,800,53.86,33.57
31983,27770,0.008,800,53.86,30.56
31983,8501,0.008,800,53.86,30.56
31993,27282,0.006,800,53.86,30.37
31993,52561,0.013,800,53.86,30.89
32000,8102,0.016,800,53.86,31.09
32000,8007,0.016,800,53.86,31.09
29030,8915,0.03,800,53.86,31.98
29030,54243,0.036,800,53.86,32.41
29039,29039,0.0,800,53.86,30.0
29039,4859,0.0,800,53.86,30.0
29047,15392,0.0,800,53.86,30.0
29047,15354,0.0,800,53.86,30.0
29049,37208,0.0,800,53.86,30.0
29049,26925,0.0,800,53.86,30.0
29071,3488,0.0,800,53.86,30.0
29071,8820,0.0,800,53.86,30.0
29093,29093,0.0,800,53.86,30.0
29093,42715,0.213,800,53.86,44.23
29097,52838,0.0,800,53.86,30.0
29097,14409,0.023,800,53.86,31.57
29098,29098,0.0,800,53.86,30.0
29098,38343,0.01,800,53.86,30.69
29104,15927,0.0,800,53.86,30.0
29104,29104,0.0,800,53.86,30.0
29110,15392,0.0,800,53.86,30.0
29110,15354,0.0,800,53.86,30.0
29113,12623,0.0,800,53.86,30.0
29113,16701,0.0,800,53.86,30.0
29119,3257,0.0,800,53.86,30.0
29119,1169,0.0,800,53.86,30.0
29123,1876,0.0,800,53.86,30.0
29123,24962,0.0,800,53.86,30.0
29126,13067,0.0,800,53.86,30.0
29126,11721,0.096,800,53.86,36.44
29135,4572,0.003,800,53.86,30.22
29135,55898,0.037,800,53.86,32.46
29150,29150,0.0,800,53.86,30.0
29150,52226,0.0,800,53.86,30.0
29156,35303,0.134,800,53.86,38.95
29156,2693,0.172,800,53.86,41.47
29161,36475,0.012,800,53.86,30.79
29161,36423,0.018,800,53.86,31.17
29165,25615,0.0,800,53.86,30.0
29165,29165,0.0,800,53.86,30.0
29166,55674,0.0,800,53.86,30.0
29166,37745,0.0,800,53.86,30.0
29167,29167,0.0,800,53.86,30.0
29167,20039,0.132,800,53.86,38.79
29174,23642,0.0,800,53.86,30.0
29174,29174,0.0,800,53.86,30.0
29210,36154,0.024,800,53.86,31.6
29210,51626,0.053,800,53.86,33.51
29227,29227,0.0,800,53.86,30.0
29227,32432,0.002,800,53.86,30.16
29228,35233,0.091,800,53.86,36.07
29228,25276,0.102,800,53.86,36.85
29239,10897,0.0,800,53.86,30.0
29239,17826,0.0,800,53.86,30.0
29321,29321,0.0,800,53.86,30.0
29321,8562,0.102,800,53.86,36.8
29361,23038,0.0,800,53.86,30.0
29361,1802,0.0,800,53.86,30.0
29367,29367,0.0,800,53.86,30.0
29367,4940,0.0,800,53.86,30.0
29376,29376,0.0,800,53.86,30.0
29376,8707,0.0,800,53.86,30.0
29395,15749,0.0,800,53.86,30.0
29395,29395,0.0,800,53.86,30.0
29428,29428,0.0,800,53.86,30.0
29428,40627,0.0,800,53.86,30.0
29429,7413,0.0,800,53.86,30.0
29429,17,0.0,800,53.86,30.0
29439,13119,0.0,800,53.86,30.0
29439,13670,0.0,800,53.86,30.0
29444,8686,0.0,800,53.86,30.0
29444,40653,0.187,800,53.86,42.51
29447,45047,0.0,800,53.86,30.0
29447,45865,0.0,800,53.86,30.0
29461,10897,0.0,800,53.86,30.0
29461,17826,0.0,800,53.86,30.0
29463,9781,0.019,800,53.86,31.27
29463,12071,0.019,800,53.86,31.27
29470,16965,0.0,800,53.86,30.0
29470,29470,0.0,800,53.86,30.0
29478,3058,0.0,800,53.86,30.0
29478,8576,0.0,800,53.86,30.0
29498,4519,0.0,800,53.86,30.0
29498,48128,0.0,800,53.86,30.02
29512,4495,0.0,800,53.86,30.0
29512,1489,0.0,800,53.86,30.0
29520,46643,0.0,800,53.86,30.0
29520,12146,0.011,800,53.86,30.72
29523,3811,0.0,800,53.86,30.0
29523,3271,0.0,800,53.86,30.0
29550,7618,0.0,800,53.86,30.0
29550,29550,0.0,800,53.86,30.0
29552,10893,0.056,800,53.86,33.74
29552,35616,0.125,800,53.86,38.33
29554,51637,0.0,800,53.86,30.0
29554,5213,0.0,800,53.86,30.0
29559,29597,0.0,800,53.86,30.0
29559,45977,0.104,800,53.86,36.95
29560,32413,0.0,800,53.86,30.0
29560,6055,0.0,800,53.86,30.0
29562,43276,0.0,800,53.86,30.0
29562,41018,0.106,800,53.86,37.09
29566,29566,0.0,800,53.86,30.0
29566,34251,0.0,800,53.86,30.0
29567,29567,0.0,800,53.86,30.0
29567,34072,0.0,800,53.86,30.0
29568,9348,0.0,800,53.86,30.0
29568,7803,0.0,800,53.86,30.0
29588,39023,0.009,800,53.86,30.57
29588,22492,0.021,800,53.86,31.38
29597,29597,0.0,800,53.86,30.0
29597,45977,0.104,800,53.86,36.95
29600,28186,0.0,800,53.86,30.0
29600,8774,0.0,800,53.86,30.0
29611,8333,0.0,800,53.86,30.0
29611,15727,0.0,800,53.86,30.0
29616,29616,0.0,800,53.86,30.0
29616,17765,0.023,800,53.86,31.51
29622,29622,0.0,800,53.86,30.0
29622,6053,0.0,800,53.86,30.0
29628,8767,0.0,800,53.86,30.0
29628,17678,0.0,800,53.86,30.0
29642,27018,0.0,800,53.86,30.0
29642,45977,0.0,800,53.86,30.0
29676,35498,0.042,800,53.86,32.78
29676,35303,0.119,800,53.86,37.93
29678,46996,0.0,800,53.86,30.0
29678,46378,0.0,800,53.86,30.0
29680,35306,0.025,800,53.86,31.66
29680,8827,0.109,800,53.86,37.28
29683,29683,0.0,800,53.86,30.0
29683,13658,0.0,800,53.86,30.0
29691,26471,0.0,800,53.86,30.0
29691,5971,0.0,800,53.86,30.0
29698,38191,0.0,800,53.86,30.0
29698,22946,0.009,800,53.86,30.6
29707,35036,0.02,800,53.86,31.32
29707,22107,0.165,800,53.86,41.04
29714,11668,0.029,800,53.86,31.93
29714,2320,0.044,800,53.86,32.94
29719,28874,0.0,800,53.86,30.0
29719,46268,0.0,800,53.86,30.0
29724,7621,0.015,800,53.86,30.98
29724,17291,0.026,800,53.86,31.73
29738,16028,0.02,800,53.86,31.36
29738,22661,0.021,800,53.86,31.37
29752,28111,0.0,800,53.86,30.0
29752,15841,0.033,800,53.86,32.2
29758,29758,0.0,800,53.86,30.0
29758,8706,0.0,800,53.86,30.0
29759,13102,0.0,800,53.86,30.0
29759,4291,0.0,800,53.86,30.0
29761,29761,0.0,800,53.86,30.0
29761,17323,0.04,800,53.86,32.68
29763,9502,0.0,800,53.86,30.03
29763,36193,0.01,800,53.86,30.64
29778,29920,0.0,800,53.86,30.0
29778,29778,0.0,800,53.86,30.0
29785,55328,0.0,800,53.86,30.0
29785,56467,0.0,800,53.86,30.0
29791,23466,0.0,800,53.86,30.0
29791,6689,0.0,800,53.86,30.0
29798,12313,0.0,800,53.86,30.0
29798,12447,0.0,800,53.86,30.0
29816,30201,0.0,800,53.86,30.0
29816,17598,0.0,800,53.86,30.0
29820,34543,0.0,800,53.86,30.0
29820,8387,0.0,800,53.86,30.0
29832,6237,0.0,800,53.86,30.0
29832,31745,0.0,800,53.86,30.0
29839,22271,0.0,800,53.86,30.0
29839,23295,0.0,800,53.86,30.0
29845,712,0.0,800,53.86,30.0
29845,17007,0.0,800,53.86,30.0
29846,44650,0.0,800,53.86,30.0
29846,29846,0.0,800,53.86,30.0
29897,46998,0.0,800,53.86,30.0
29897,41756,0.0,800,53.86,30.0
29902,29902,0.0,800,53.86,30.0
29902,39483,0.037,800,53.86,32.44
29906,43969,0.008,800,53.86,30.54
29906,15080,0.012,800,53.86,30.78
29912,55674,0.0,800,53.86,30.0
29912,37745,0.0,800,53.86,30.0
29920,29920,0.0,800,53.86,30.0
29920,29778,0.0,800,53.86,30.0
29925,25035,0.0,800,53.86,30.0
29925,15686,0.094,800,53.86,36.26
29935,29935,0.0,800,53.86,30.0
29935,15562,0.0,800,53.86,30.0
29948,29948,0.0,800,53.86,30.0
29948,25276,0.0,800,53.86,30.0
29974,33692,0.0,800,53.86,30.0
29974,7995,0.023,800,53.86,31.53
29983,37545,0.013,800,53.86,30.85
29983,39193,0.042,800,53.86,32.8
29988,5289,0.0,800,53.86,30.0
29988,19556,0.0,800,53.86,30.0
27001,44650,0.0,800,53.86,30.0
27001,29846,0.0,800,53.86,30.0
27007,12229,0.0,800,53.86,30.0
27007,33136,0.0,800,53.86,30.0
27010,27010,0.0,800,53.86,30.0
27010,4053,0.0,800,53.86,30.0
27012,21430,0.022,800,53.86,31.47
27012,38186,0.022,800,53.86,31.47
27017,29920,0.0,800,53.86,30.0
27017,29778,0.0,800,53.86,30.0
27018,27018,0.0,800,53.86,30.0
27018,45977,0.0,800,53.86,30.0
27023,15824,0.0,800,53.86,30.0
27023,42148,0.028,800,53.86,31.85
27026,5548,0.048,800,53.86,33.23
27026,9322,0.043,800,53.86,32.87
27028,15808,0.006,800,53.86,30.43
27028,34507,0.011,800,53.86,30.74
27030,43561,0.0,800,53.86,30.0
27030,2180,0.021,800,53.86,31.38
27037,27037,0.0,800,53.86,30.0
27037,45413,0.0,800,53.86,30.0
27044,20282,0.0,800,53.86,30.0
27044,9748,0.0,800,53.86,30.0
27046,45358,0.024,800,53.86,31.58
27046,3956,0.048,800,53.86,33.18
27061,14857,0.007,800,53.86,30.46
27061,22547,0.046,800,53.86,33.04
27073,27073,0.0,800,53.86,30.0
27073,4742,0.113,800,53.86,37.57
27079,36136,0.009,800,53.86,30.57
27079,38918,0.017,800,53.86,31.14
27082,27082,0.0,800,53.86,30.0
27082,14319,0.042,800,53.86,32.78
27095,40281,0.0,800,53.86,30.0
27095,38676,0.018,800,53.86,31.18
27096,46126,0.0,800,53.86,30.0
27096,25057,0.0,800,53.86,30.0
27098,2260,0.006,800,53.86,30.37
27098,9768,0.014,800,53.86,30.91
27138,15392,0.0,800,53.86,30.0
27138,15354,0.0,800,53.86,30.0
27158,10025,0.0,800,53.86,30.0
27158,17560,0.0,800,53.86,30.0
27160,27160,0.0,800,53.86,30.0
27160,56469,0.004,800,53.86,30.3
27167,7117,0.044,800,53.86,32.91
27167,45358,0.072,800,53.86,34.8
27180,36365,0.088,800,53.86,35.89
27180,10980,0.117,800,53.86,37.85
27209,27209,0.0,800,53.86,30.0
27209,12116,0.0,800,53.86,30.0
27214,45673,0.0,800,53.86,30.0
27214,27214,0.0,800,53.86,30.0
27216,12313,0.0,800,53.86,30.0
27216,12447,0.0,800,53.86,30.0
27218,8824,0.0,800,53.86,30.0
27218,11294,0.0,800,53.86,30.0
27219,27219,0.0,800,53.86,30.0
27219,122,0.006,800,53.86,30.4
27221,55674,0.0,800,53.86,30.0
27221,37745,0.0,800,53.86,30.0
27232,28087,0.0,800,53.86,30.0
27232,3793,0.0,800,53.86,30.0
27237,12229,0.0,800,53.86,30.0
27237,33136,0.0,800,53.86,30.0
27248,27248,0.0,800,53.86,30.0
27248,7522,0.0,800,53.86,30.0
27255,27255,0.0,800,53.86,30.0
27255,5881,0.0,800,53.86,30.0
27262,20607,0.012,800,53.86,30.78
27262,14004,0.034,800,53.86,32.3
27264,27264,0.0,800,53.86,30.0
27264,46788,0.018,800,53.86,31.19
27265,27265,0.0,800,53.86,30.0
27265,41739,0.0,800,53.86,30.0
27270,29622,0.0,800,53.86,30.0
27270,6053,0.0,800,53.86,30.0
27272,16243,0.0,800,53.86,30.0
27272,13259,0.026,800,53.86,31.75
27273,27273,0.0,800,53.86,30.0
27273,25416,0.07,800,53.86,34.66
27280,55328,0.0,800,53.86,30.0
27280,56467,0.0,800,53.86,30.0
27281,49281,0.02,800,53.86,31.36
27281,35026,0.042,800,53.86,32.78
27282,31993,0.006,800,53.86,30.37
27282,52561,0.008,800,53.86,30.51
27284,27284,0.0,800,53.86,30.0
27284,52711,0.016,800,53.86,31.09
27299,8499,0.0,800,53.86,30.0
27299,26506,0.007,800,53.86,30.49
27328,30205,0.039,800,53.86,32.61
27328,32184,0.049,800,53.86,33.3
27344,17883,0.0,800,53.86,30.0
27344,27344,0.0,800,53.86,30.0
27353,54017,0.004,800,53.86,30.27
27353,27925,0.013,800,53.86,30.87
27357,11256,0.102,800,53.86,36.85
27357,26126,0.102,800,53.86,36.85
27365,27365,0.0,800,53.86,30.0
27365,4112,0.0,800,53.86,30.0
27381,27381,0.0,800,53.86,30.0
27381,51396,0.0,800,53.86,30.0
27382,12214,0.003,800,53.86,30.2
27382,46554,0.004,800,53.86,30.27
27384,20124,0.0,800,53.86,30.0
27384,5719,0.002,800,53.86,30.13
27389,9768,0.0,800,53.86,30.0
27389,4869,0.0,800,53.86,30.0
27427,9844,0.0,800,53.86,30.0
27427,14380,0.014,800,53.86,30.92
27428,13119,0.0,800,53.86,30.0
27428,13670,0.0,800,53.86,30.0
27433,41022,0.0,800,53.86,30.0
27433,35487,0.004,800,53.86,30.25
27442,15392,0.0,800,53.86,30.0
27442,15354,0.0,800,53.86,30.0
27444,27444,0.0,800,53.86,30.0
27444,18152,0.007,800,53.86,30.44
27454,30514,0.033,800,53.86,32.2
27454,31901,0.035,800,53.86,32.35
27457,28186,0.0,800,53.86,30.0
27457,8774,0.0,800,53.86,30.0
27461,28087,0.0,800,53.86,30.0
27461,3793,0.0,800,53.86,30.0
27467,45773,0.0,800,53.86,30.0
27467,37117,0.083,800,53.86,35.58
27469,26105,0.0,800,53.86,30.0
27469,41344,0.0,800,53.86,30.0
27483,51870,0.143,800,53.86,39.58
27483,15479,0.15,800,53.86,40.05
27490,27490,0.0,800,53.86,30.0
27490,47269,0.0,800,53.86,30.0
27498,10014,0.0,800,53.86,30.0
27498,8654,0.0,800,53.86,30.0
27501,10756,0.0,800,53.86,30.0
27501,41048,0.0,800,53.86,30.0
27505,3765,0.014,800,53.86,30.97
27505,27508,0.022,800,53.86,31.46
27508,3765,0.016,800,53.86,31.1
27508,45736,0.023,800,53.86,31.54
27511,36834,0.005,800,53.86,30.31
27511,27299,0.023,800,53.86,31.55
27512,39156,0.018,800,53.86,31.23
27512,51486,0.022,800,53.86,31.46
27521,18914,0.029,800,53.86,31.92
27521,8728,0.035,800,53.86,32.32
27522,27809,0.0,800,53.86,30.0
27522,27522,0.0,800,53.86,30.0
27538,46640,0.0,800,53.86,30.0
27538,39210,0.0,800,53.86,30.0
27542,27542,0.0,800,53.86,30.0
27542,34190,0.011,800,53.86,30.74
27546,47526,0.0,800,53.86,30.0
27546,1802,0.017,800,53.86,31.11
27572,15590,0.0,800,53.86,30.0
27572,27572,0.0,800,53.86,30.0
27586,27586,0.0,800,53.86,30.0
27586,47988,0.067,800,53.86,34.47
27610,8824,0.0,800,53.86,30.0
27610,11294,0.0,800,53.86,30.0
27629,27629,0.0,800,53.86,30.0
27629,28406,0.027,800,53.86,31.8
27631,7614,0.0,800,53.86,30.0
27631,7634,0.0,800,53.86,30.0
27636,45973,0.0,800,53.86,30.0
27636,36689,0.008,800,53.86,30.54
27662,16965,0.0,800,53.86,30.0
27662,29470,0.0,800,53.86,30.0
27673,16723,0.0,800,53.86,30.0
27673,46715,0.0,800,53.86,30.0
